Trans_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Total_Revenue,Unit_Cost,Category_Name,Avg_Region_Shipping_Cost,Shipping_Cost,Marketing_Cost,cat_monthly_sales,Net_Profit
17269,2023-04-26 15:53:00,1.0,116,461,1,145000.0,90588.0,Smartphones,541.75,541.75,1542.621951219512,246,52327.62804878049
17270,2024-12-08 11:16:00,1.0,133,1165,1,45000.0,32905.0,Printers,992.3333333333334,992.3333333333334,1616.590909090909,198,9486.075757575756
17271,2025-11-04 17:19:00,1.0,124,667,1,48000.0,33033.0,Audio,488.0,488.0,438.0612244897959,98,14040.938775510203
17272,2024-10-18 15:28:00,8.0,134,181,1,28000.0,17855.0,Printers,541.75,541.75,998.8439306358382,173,8604.406069364162
17273,2024-05-03 14:13:00,4.0,136,160,1,2500.0,1606.0,Printers,488.0,488.0,842.1428571428571,189,-436.1428571428571
17274,2025-05-03 15:36:00,2.0,120,625,2,3000.0,1029.0,Smartphones,488.0,488.0,659.0415335463259,313,-205.04153354632592
17275,2025-10-22 20:54:00,2.0,118,1108,2,7000.0,2473.0,Smartphones,488.0,488.0,0.0,286,1566.0
17276,2024-12-08 12:11:00,4.0,123,1176,1,9500.0,7113.0,Audio,488.0,488.0,289.7770700636943,157,1609.2229299363057
17277,2024-12-29 18:16:00,1.0,109,1155,1,42000.0,31127.0,Computers,488.0,488.0,2329.8387096774195,93,8055.1612903225805
17278,2025-04-21 18:23:00,5.0,123,197,1,9500.0,7113.0,Audio,650.05,650.05,398.671875,128,1338.278125
17279,2023-02-09 15:29:00,1.0,132,830,1,38000.0,23961.0,Printers,992.3333333333334,992.3333333333334,1261.1612903225807,155,11785.505376344085
17280,2025-03-11 11:22:00,1.0,116,857,1,145000.0,90588.0,Smartphones,488.0,488.0,687.234375,320,53236.765625
17281,2023-09-20 11:04:00,5.0,124,1054,1,48000.0,33033.0,Audio,488.0,488.0,462.11538461538464,130,14016.884615384615
17282,2024-02-21 10:44:00,5.0,118,185,5,17500.0,2473.0,Smartphones,488.0,488.0,1371.3962264150944,265,3275.603773584906
17283,2025-06-01 09:25:00,3.0,125,92,2,9000.0,3086.0,Audio,650.05,650.05,264.75728155339806,103,1913.1927184466017
17284,2024-04-20 11:40:00,2.0,135,1161,1,12000.0,8606.0,Printers,992.3333333333334,992.3333333333334,819.364161849711,173,1582.3025048169557
17285,2024-11-26 12:57:00,4.0,125,744,1,4500.0,3086.0,Audio,650.05,650.05,803.4146341463414,123,-39.46463414634138
17286,2024-03-03 10:11:00,2.0,137,422,2,4400.0,1422.0,Printers,541.75,541.75,1427.9142857142858,175,-413.6642857142858
17287,2025-10-20 15:13:00,3.0,125,824,3,13500.0,3086.0,Audio,650.05,650.05,437.8378378378378,111,3154.112162162162
17288,2023-06-03 17:21:00,3.0,128,1172,1,58000.0,37743.0,Cameras,488.0,488.0,1447.7586206896551,29,18321.241379310344
17289,2025-05-05 19:31:00,6.0,116,500,1,145000.0,90588.0,Smartphones,488.0,488.0,659.0415335463259,313,53264.958466453674
17290,2023-02-21 16:14:00,5.0,119,747,1,2800.0,1695.0,Smartphones,488.0,488.0,1258.9655172413793,261,-641.9655172413793
17291,2024-08-29 12:30:00,11.0,112,263,1,38000.0,25796.0,Smartphones,992.3333333333334,992.3333333333334,943.7986341059602,302,10267.868032560706
17292,2024-11-13 10:15:00,1.0,137,597,1,2200.0,1422.0,Printers,650.05,650.05,0.0,157,127.95000000000005
17293,2025-09-26 18:59:00,3.0,108,1174,1,48000.0,31082.0,Computers,488.0,488.0,1365.3092783505156,97,15064.690721649484
17294,2023-12-15 20:20:00,4.0,124,11,1,48000.0,33033.0,Audio,488.0,488.0,601.2765957446809,141,13877.72340425532
17295,2024-09-30 15:30:00,10.0,119,665,2,5600.0,1695.0,Smartphones,541.75,541.75,925.591054313099,313,742.658945686901
17296,2024-06-11 14:33:00,1.0,108,923,1,48000.0,31082.0,Computers,488.0,488.0,2041.6666666666667,81,14388.333333333334
17297,2024-07-19 13:28:00,3.0,118,1017,1,3500.0,2473.0,Smartphones,488.0,488.0,1162.1134020618556,291,-623.1134020618556
17298,2023-11-04 16:37:00,4.0,121,1126,5,4000.0,526.0,Smartphones,541.75,541.75,1262.457337883959,293,-434.2073378839591
17299,2023-03-20 20:37:00,1.0,102,89,1,195000.0,141052.0,Computers,488.0,488.0,2277.732558139535,86,51182.267441860466
17300,2024-12-19 20:36:00,1.0,137,1134,1,2200.0,1422.0,Printers,488.0,488.0,1616.590909090909,198,-1326.590909090909
17301,2023-03-04 20:02:00,8.0,137,835,2,4400.0,1422.0,Printers,488.0,488.0,1502.3076923076924,156,-434.3076923076924
17302,2023-09-16 12:15:00,6.0,103,189,1,98000.0,63780.0,Computers,488.0,488.0,1795.9550561797753,89,31936.044943820223
17303,2025-12-19 12:42:00,2.0,127,62,1,9500.0,6907.0,Audio,541.75,541.75,436.875,144,1614.375
17304,2023-09-13 19:13:00,4.0,125,564,2,9000.0,3086.0,Audio,992.3333333333334,992.3333333333334,462.11538461538464,130,1373.5512820512818
17305,2025-08-02 17:46:00,1.0,104,1187,1,310000.0,196558.0,Computers,992.3333333333334,992.3333333333334,2025.0,90,110424.66666666667
17306,2025-08-15 12:57:00,1.0,121,489,5,4000.0,526.0,Smartphones,992.3333333333334,992.3333333333334,1151.4705882352941,289,-773.8039215686275
17307,2024-12-18 16:18:00,4.0,109,137,1,42000.0,31127.0,Computers,488.0,488.0,2329.8387096774195,93,8055.1612903225805
17308,2023-07-09 12:14:00,10.0,119,988,1,2800.0,1695.0,Smartphones,541.75,541.75,953.2681856187291,299,-390.01818561872915
17309,2023-09-14 19:30:00,6.0,119,972,2,5600.0,1695.0,Smartphones,541.75,541.75,1242.84375,320,425.40625
17310,2024-04-21 11:54:00,8.0,135,214,1,12000.0,8606.0,Printers,488.0,488.0,819.364161849711,173,2086.635838150289
17311,2025-05-21 15:32:00,3.0,128,1085,1,58000.0,37743.0,Cameras,488.0,488.0,2041.875,32,17727.125
17312,2024-11-08 14:39:00,8.0,120,292,1,1500.0,1029.0,Smartphones,488.0,488.0,1701.774193548387,279,-1718.774193548387
17313,2023-11-30 10:36:00,7.0,105,619,1,85000.0,52017.0,Computers,488.0,488.0,2284.6153846153848,78,30210.384615384617
17314,2025-06-26 13:39:00,6.0,121,259,2,1600.0,526.0,Smartphones,992.3333333333334,992.3333333333334,1282.764705882353,255,-1727.0980392156862
17315,2023-11-12 20:14:00,9.0,119,482,2,5600.0,1695.0,Smartphones,650.05,650.05,1262.457337883959,293,297.49266211604095
17316,2025-11-22 20:25:00,3.0,134,40,1,28000.0,17855.0,Printers,488.0,488.0,1233.0,165,8424.0
17317,2024-12-01 19:24:00,5.0,131,237,1,360000.0,218747.0,Cameras,488.0,488.0,2570.0,27,138195.0
17318,2023-02-03 17:43:00,6.0,125,1197,2,9000.0,3086.0,Audio,992.3333333333334,992.3333333333334,272.3076923076923,117,1563.3589743589741
17319,2025-01-05 13:01:00,7.0,137,568,1,2200.0,1422.0,Printers,488.0,488.0,1524.4736842105262,171,-1234.4736842105262
17320,2025-06-25 18:44:00,6.0,118,191,5,17500.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,1282.764705882353,255,2859.901960784314
17321,2023-08-20 19:35:00,1.0,120,994,1,1500.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,1083.8709677419354,279,-1605.2043010752686
17322,2024-06-20 12:07:00,1.0,126,206,1,24000.0,17991.0,Audio,541.75,541.75,311.0,135,5156.25
17323,2023-08-21 15:13:00,6.0,119,1108,1,2800.0,1695.0,Smartphones,488.0,488.0,1083.8709677419354,279,-466.8709677419354
17324,2023-04-16 09:48:00,1.0,136,680,5,12500.0,1606.0,Printers,650.05,650.05,1197.295081967213,183,2622.6549180327866
17325,2025-07-02 18:35:00,2.0,120,1139,2,3000.0,1029.0,Smartphones,488.0,488.0,1375.8510638297873,282,-921.8510638297873
17326,2024-07-01 10:28:00,6.0,114,284,1,75000.0,53367.0,Smartphones,541.75,541.75,1162.1134020618556,291,19929.136597938144
17327,2025-03-10 16:21:00,5.0,136,582,1,2500.0,1606.0,Printers,488.0,488.0,669.2957746478874,213,-263.29577464788736
17328,2024-10-18 13:48:00,2.0,114,788,1,75000.0,53367.0,Smartphones,488.0,488.0,1352.5763358778627,262,19792.423664122136
17329,2025-01-28 15:00:00,3.0,136,245,5,12500.0,1606.0,Printers,992.3333333333334,992.3333333333334,1524.4736842105262,171,1953.1929824561403
17330,2023-08-28 09:59:00,6.0,100,613,1,125000.0,87901.0,Computers,650.05,650.05,1888.2911392405063,79,34560.65886075949
17331,2025-10-24 13:18:00,4.0,121,301,3,2400.0,526.0,Smartphones,992.3333333333334,992.3333333333334,0.0,286,-170.33333333333337
17332,2024-08-13 14:00:00,2.0,136,107,1,2500.0,1606.0,Printers,650.05,650.05,993.8793103448276,174,-749.9293103448275
17333,2024-09-05 13:44:00,3.0,119,433,3,8400.0,1695.0,Smartphones,541.75,541.75,925.591054313099,313,1847.658945686901
17334,2023-09-19 19:15:00,5.0,117,939,1,290000.0,209699.0,Smartphones,541.75,541.75,1242.84375,320,78516.40625
17335,2025-09-20 15:42:00,4.0,121,1185,2,1600.0,526.0,Smartphones,488.0,488.0,1079.5921450151056,331,-1019.5921450151056
17336,2024-11-26 15:21:00,4.0,118,136,2,7000.0,2473.0,Smartphones,488.0,488.0,1701.774193548387,279,-135.77419354838707
17337,2024-01-17 20:36:00,3.0,112,488,1,38000.0,25796.0,Smartphones,992.3333333333334,992.3333333333334,0.0,301,11211.666666666666
17338,2024-01-23 09:03:00,1.0,126,63,1,24000.0,17991.0,Audio,541.75,541.75,316.125,120,5151.125
17339,2024-04-20 16:51:00,4.0,121,65,2,1600.0,526.0,Smartphones,488.0,488.0,1653.4710743801652,242,-1593.4710743801652
17340,2023-04-11 12:33:00,1.0,136,1176,1,2500.0,1606.0,Printers,488.0,488.0,1197.295081967213,183,-791.295081967213
17341,2023-11-18 13:33:00,6.0,125,174,1,4500.0,3086.0,Audio,488.0,488.0,762.0967741935484,124,163.9032258064516
17342,2025-12-29 19:13:00,3.0,121,293,1,800.0,526.0,Smartphones,992.3333333333334,992.3333333333334,1337.5384615384614,325,-2055.871794871795
17343,2025-09-08 12:43:00,11.0,119,749,2,5600.0,1695.0,Smartphones,541.75,541.75,1079.5921450151056,331,588.6578549848944
17344,2023-09-12 12:24:00,10.0,118,292,2,7000.0,2473.0,Smartphones,488.0,488.0,1242.84375,320,323.15625
17345,2023-12-28 10:05:00,8.0,128,1141,1,58000.0,37743.0,Cameras,541.75,541.75,3245.0,27,16470.25
17346,2025-09-04 17:48:00,2.0,137,744,1,2200.0,1422.0,Printers,650.05,650.05,1052.0689655172414,203,-924.1189655172413
17347,2025-01-28 12:18:00,4.0,119,769,2,5600.0,1695.0,Smartphones,488.0,488.0,695.7692307692307,299,1026.2307692307693
17348,2023-11-20 17:46:00,7.0,125,437,1,4500.0,3086.0,Audio,541.75,541.75,762.0967741935484,124,110.15322580645159
17349,2023-03-04 09:58:00,10.0,104,433,1,310000.0,196558.0,Computers,541.75,541.75,2277.732558139535,86,110622.51744186046
17350,2025-03-05 15:16:00,8.0,119,829,2,5600.0,1695.0,Smartphones,488.0,488.0,687.234375,320,1034.765625
17351,2023-07-04 13:57:00,4.0,136,217,1,2500.0,1606.0,Printers,992.3333333333334,992.3333333333334,1338.4943181818182,176,-1436.8276515151515
17352,2023-03-31 11:30:00,6.0,123,549,1,9500.0,7113.0,Audio,488.0,488.0,267.78688524590166,122,1631.2131147540983
17353,2024-07-09 11:10:00,9.0,118,196,1,3500.0,2473.0,Smartphones,488.0,488.0,1162.1134020618556,291,-623.1134020618556
17354,2023-05-11 17:49:00,6.0,120,862,2,3000.0,1029.0,Smartphones,650.05,650.05,650.1869158878504,321,-358.2369158878504
17355,2023-11-10 15:32:00,7.0,118,293,5,17500.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,1262.457337883959,293,2880.209328782708
17356,2025-07-02 20:55:00,8.0,119,416,1,2800.0,1695.0,Smartphones,488.0,488.0,1375.8510638297873,282,-758.8510638297873
17357,2025-08-13 20:28:00,11.0,125,137,1,4500.0,3086.0,Audio,488.0,488.0,567.2268907563025,119,358.7731092436975
17358,2025-07-05 16:33:00,1.0,120,686,1,1500.0,1029.0,Smartphones,488.0,488.0,1375.8510638297873,282,-1392.8510638297873
17359,2023-04-06 20:46:00,2.0,118,275,2,7000.0,2473.0,Smartphones,488.0,488.0,1542.621951219512,246,23.378048780487916
17360,2023-01-18 18:45:00,1.0,133,298,1,45000.0,32905.0,Printers,650.05,650.05,1769.2105263157894,152,9675.73947368421
17361,2025-10-24 10:10:00,1.0,121,342,2,1600.0,526.0,Smartphones,992.3333333333334,992.3333333333334,0.0,286,-444.33333333333337
17362,2024-03-17 12:06:00,3.0,106,575,1,320000.0,198987.0,Computers,541.75,541.75,1506.3157894736842,95,118964.93421052632
17363,2023-09-11 18:27:00,6.0,127,1078,1,9500.0,6907.0,Audio,541.75,541.75,462.11538461538464,130,1589.1346153846152
17364,2023-04-26 20:44:00,5.0,137,248,1,2200.0,1422.0,Printers,541.75,541.75,1197.295081967213,183,-961.045081967213
17365,2024-06-18 16:48:00,1.0,136,425,1,2500.0,1606.0,Printers,541.75,541.75,1146.6768292682927,164,-794.4268292682927
17366,2023-03-06 13:13:00,7.0,118,563,1,3500.0,2473.0,Smartphones,992.3333333333334,992.3333333333334,931.9879518072289,249,-897.3212851405623
17367,2023-09-08 11:25:00,5.0,113,668,1,58000.0,37157.0,Smartphones,650.05,650.05,1242.84375,320,18950.10625
17368,2025-07-05 11:04:00,4.0,119,247,2,5600.0,1695.0,Smartphones,488.0,488.0,1375.8510638297873,282,346.14893617021266
17369,2024-09-01 16:12:00,11.0,121,835,3,2400.0,526.0,Smartphones,488.0,488.0,925.591054313099,313,-591.591054313099
17370,2025-08-27 13:24:00,2.0,118,443,3,10500.0,2473.0,Smartphones,541.75,541.75,1151.4705882352941,289,1387.7794117647059
17371,2024-01-23 19:07:00,3.0,137,409,1,2200.0,1422.0,Printers,541.75,541.75,1561.5548780487804,164,-1325.3048780487804
17372,2025-07-28 11:47:00,9.0,130,129,1,130000.0,83075.0,Cameras,488.0,488.0,1792.8,25,44644.2
17373,2025-10-08 15:02:00,2.0,125,1118,2,9000.0,3086.0,Audio,992.3333333333334,992.3333333333334,437.8378378378378,111,1397.8288288288286
17374,2025-04-14 15:43:00,2.0,119,1194,3,8400.0,1695.0,Smartphones,541.75,541.75,794.3023255813954,258,1978.9476744186045
17375,2023-08-02 10:11:00,5.0,126,166,1,24000.0,17991.0,Audio,488.0,488.0,217.5,126,5303.5
17376,2025-01-27 18:58:00,7.0,128,382,1,58000.0,37743.0,Cameras,541.75,541.75,3105.0,23,16610.25
17377,2024-04-15 20:57:00,6.0,137,833,2,4400.0,1422.0,Printers,992.3333333333334,992.3333333333334,819.364161849711,173,-255.69749518304434
17378,2025-12-09 19:39:00,7.0,110,1180,1,24000.0,15039.0,Computers,488.0,488.0,0.0,108,8473.0
17379,2023-08-09 19:04:00,9.0,121,1074,3,2400.0,526.0,Smartphones,488.0,488.0,1083.8709677419354,279,-749.8709677419354
17380,2024-10-23 11:42:00,1.0,110,986,1,24000.0,15039.0,Computers,541.75,541.75,1409.234693877551,98,7010.015306122449
17381,2023-03-14 17:27:00,2.0,128,42,1,58000.0,37743.0,Cameras,992.3333333333334,992.3333333333334,1935.0,27,17329.666666666668
17382,2024-09-01 14:10:00,1.0,121,507,3,2400.0,526.0,Smartphones,650.05,650.05,925.591054313099,313,-753.641054313099
17383,2023-06-27 19:08:00,2.0,133,601,1,45000.0,32905.0,Printers,541.75,541.75,1482.5892857142858,168,10070.660714285714
17384,2024-04-10 10:43:00,10.0,136,1110,2,5000.0,1606.0,Printers,488.0,488.0,819.364161849711,173,480.63583815028903
17385,2024-06-13 19:35:00,2.0,104,1026,1,310000.0,196558.0,Computers,488.0,488.0,2041.6666666666667,81,110912.33333333333
17386,2025-03-14 14:50:00,2.0,120,695,2,3000.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,687.234375,320,-737.5677083333334
17387,2025-11-05 18:59:00,2.0,136,478,1,2500.0,1606.0,Printers,488.0,488.0,1233.0,165,-827.0
17388,2025-11-16 12:47:00,3.0,128,222,1,58000.0,37743.0,Cameras,541.75,541.75,4122.321428571428,28,15592.928571428572
17389,2025-02-22 13:03:00,3.0,111,176,1,185000.0,117065.0,Smartphones,650.05,650.05,1538.8973384030419,263,65746.05266159696
17390,2024-08-30 12:19:00,10.0,109,123,1,42000.0,31127.0,Computers,488.0,488.0,1888.014705882353,68,8496.985294117647
17391,2025-10-24 16:36:00,3.0,123,10,1,9500.0,7113.0,Audio,992.3333333333334,992.3333333333334,437.8378378378378,111,956.8288288288287
17392,2024-02-10 17:41:00,2.0,119,722,1,2800.0,1695.0,Smartphones,541.75,541.75,1371.3962264150944,265,-808.1462264150944
17393,2023-10-11 16:11:00,1.0,101,279,1,260000.0,167880.0,Computers,992.3333333333334,992.3333333333334,1947.857142857143,91,89179.80952380953
17394,2023-08-14 18:15:00,7.0,119,162,1,2800.0,1695.0,Smartphones,992.3333333333334,992.3333333333334,1083.8709677419354,279,-971.2043010752687
17395,2025-04-14 11:44:00,6.0,129,223,1,68000.0,46007.0,Cameras,488.0,488.0,1666.7307692307693,26,19838.26923076923
17396,2023-01-11 20:31:00,6.0,118,875,3,10500.0,2473.0,Smartphones,488.0,488.0,1019.9466192170819,281,1573.053380782918
17397,2025-08-07 09:00:00,2.0,110,488,1,24000.0,15039.0,Computers,992.3333333333334,992.3333333333334,2025.0,90,5943.666666666667
17398,2023-02-28 09:01:00,1.0,110,530,1,24000.0,15039.0,Computers,488.0,488.0,2484.7297297297296,74,5988.27027027027
17399,2024-09-26 15:32:00,8.0,136,819,1,2500.0,1606.0,Printers,650.05,650.05,1236.0550458715597,218,-992.1050458715597
17400,2025-09-17 12:11:00,9.0,137,586,3,6600.0,1422.0,Printers,650.05,650.05,1052.0689655172414,203,631.8810344827587
17401,2023-03-17 09:03:00,12.0,136,1035,3,7500.0,1606.0,Printers,650.05,650.05,1502.3076923076924,156,529.6423076923077
17402,2025-03-24 13:58:00,12.0,120,635,2,3000.0,1029.0,Smartphones,650.05,650.05,687.234375,320,-395.28437499999995
17403,2024-02-24 11:12:00,2.0,121,76,1,800.0,526.0,Smartphones,650.05,650.05,1371.3962264150944,265,-1747.4462264150943
17404,2023-01-17 15:42:00,1.0,109,722,1,42000.0,31127.0,Computers,541.75,541.75,1481.7073170731708,82,8849.542682926829
17405,2025-08-10 09:41:00,4.0,129,172,1,68000.0,46007.0,Cameras,488.0,488.0,1452.2727272727273,33,20052.727272727272
17406,2025-12-29 12:15:00,7.0,135,399,1,12000.0,8606.0,Printers,541.75,541.75,1435.523560209424,191,1416.726439790576
17407,2025-03-11 10:50:00,1.0,109,994,1,42000.0,31127.0,Computers,992.3333333333334,992.3333333333334,1764.7590361445782,83,8115.907630522088
17408,2023-04-14 20:31:00,2.0,137,125,1,2200.0,1422.0,Printers,488.0,488.0,1197.295081967213,183,-907.295081967213
17409,2023-07-24 13:58:00,12.0,130,349,1,130000.0,83075.0,Cameras,650.05,650.05,2225.4545454545455,33,44049.49545454545
17410,2024-07-19 19:43:00,1.0,124,645,1,48000.0,33033.0,Audio,650.05,650.05,583.0851063829788,94,13733.864893617021
17411,2024-05-04 10:55:00,9.0,119,115,5,14000.0,1695.0,Smartphones,488.0,488.0,729.0,300,4308.0
17412,2025-05-19 17:34:00,4.0,120,1002,5,7500.0,1029.0,Smartphones,488.0,488.0,659.0415335463259,313,1207.9584664536742
17413,2024-09-27 20:26:00,10.0,125,1093,3,13500.0,3086.0,Audio,541.75,541.75,212.14285714285714,140,3488.1071428571427
17414,2025-01-07 10:32:00,3.0,111,459,1,185000.0,117065.0,Smartphones,488.0,488.0,695.7692307692307,299,66751.23076923077
17415,2023-12-15 20:28:00,4.0,136,319,2,5000.0,1606.0,Printers,488.0,488.0,1190.076923076923,195,109.9230769230769
17416,2024-08-08 09:20:00,3.0,119,243,5,14000.0,1695.0,Smartphones,488.0,488.0,943.7986341059602,302,4093.2013658940396
17417,2023-02-11 13:03:00,9.0,118,680,3,10500.0,2473.0,Smartphones,650.05,650.05,1258.9655172413793,261,1171.9844827586205
17418,2023-12-23 11:29:00,7.0,120,620,1,1500.0,1029.0,Smartphones,650.05,650.05,1777.9787234042553,329,-1957.0287234042553
17419,2023-11-15 18:56:00,8.0,135,120,1,12000.0,8606.0,Printers,650.05,650.05,1752.4038461538462,156,991.5461538461536
17420,2025-01-27 20:52:00,3.0,127,343,1,9500.0,6907.0,Audio,488.0,488.0,447.3305084745763,118,1657.6694915254238
17421,2025-01-02 18:03:00,10.0,106,666,1,320000.0,198987.0,Computers,488.0,488.0,1822.5,82,118702.5
17422,2023-06-01 11:26:00,9.0,134,681,1,28000.0,17855.0,Printers,650.05,650.05,1482.5892857142858,168,8012.3607142857145
17423,2023-03-09 15:52:00,3.0,118,1145,2,7000.0,2473.0,Smartphones,488.0,488.0,931.9879518072289,249,634.0120481927711
17424,2024-01-10 12:39:00,5.0,137,865,3,6600.0,1422.0,Printers,488.0,488.0,1561.5548780487804,164,284.44512195121956
17425,2023-07-22 14:27:00,3.0,133,534,1,45000.0,32905.0,Printers,488.0,488.0,1338.4943181818182,176,10268.505681818182
17426,2024-01-09 19:23:00,7.0,134,415,1,28000.0,17855.0,Printers,488.0,488.0,1561.5548780487804,164,8095.445121951219
17427,2024-12-17 09:01:00,5.0,106,1030,1,320000.0,198987.0,Computers,488.0,488.0,2329.8387096774195,93,118195.16129032258
17428,2025-11-27 17:55:00,8.0,136,1131,5,12500.0,1606.0,Printers,992.3333333333334,992.3333333333334,1233.0,165,2244.6666666666665
17429,2024-10-24 11:48:00,1.0,125,896,3,13500.0,3086.0,Audio,541.75,541.75,422.65384615384613,130,3277.596153846154
17430,2025-05-20 14:55:00,4.0,122,162,1,68000.0,43059.0,Audio,992.3333333333334,992.3333333333334,512.3360655737705,122,23436.330601092897
17431,2024-07-08 11:33:00,2.0,125,780,2,9000.0,3086.0,Audio,488.0,488.0,583.0851063829788,94,1756.9148936170213
17432,2023-01-26 15:53:00,10.0,136,1049,3,7500.0,1606.0,Printers,488.0,488.0,1769.2105263157894,152,424.78947368421063
17433,2023-06-25 10:51:00,5.0,120,565,1,1500.0,1029.0,Smartphones,650.05,650.05,1044.3214285714287,280,-1223.3714285714286
17434,2025-06-12 15:03:00,1.0,123,170,1,9500.0,7113.0,Audio,488.0,488.0,264.75728155339806,103,1634.2427184466019
17435,2025-10-14 20:11:00,9.0,121,1120,2,1600.0,526.0,Smartphones,992.3333333333334,992.3333333333334,0.0,286,-444.33333333333337
17436,2023-03-30 13:40:00,1.0,103,59,1,98000.0,63780.0,Computers,488.0,488.0,2277.732558139535,86,31454.267441860466
17437,2023-04-30 14:20:00,3.0,120,156,2,3000.0,1029.0,Smartphones,650.05,650.05,1542.621951219512,246,-1250.671951219512
17438,2025-05-14 13:50:00,5.0,121,753,1,800.0,526.0,Smartphones,488.0,488.0,659.0415335463259,313,-873.0415335463259
17439,2023-02-12 09:58:00,3.0,137,327,2,4400.0,1422.0,Printers,992.3333333333334,992.3333333333334,1261.1612903225807,155,-697.4946236559141
17440,2025-02-02 13:32:00,6.0,133,419,1,45000.0,32905.0,Printers,541.75,541.75,1465.3636363636363,165,10087.886363636364
17441,2025-03-20 16:16:00,4.0,119,978,5,14000.0,1695.0,Smartphones,541.75,541.75,687.234375,320,4296.015625
17442,2024-07-04 17:17:00,1.0,128,50,1,58000.0,37743.0,Cameras,992.3333333333334,992.3333333333334,1337.34375,32,17927.322916666668
17443,2025-04-26 14:06:00,4.0,137,366,1,2200.0,1422.0,Printers,488.0,488.0,1410.5172413793102,145,-1120.5172413793102
17444,2024-12-12 12:47:00,4.0,112,506,1,38000.0,25796.0,Smartphones,488.0,488.0,1326.0857142857142,350,10389.914285714285
17445,2023-09-22 19:06:00,10.0,110,899,1,24000.0,15039.0,Computers,488.0,488.0,1795.9550561797753,89,6677.044943820225
17446,2023-01-12 13:01:00,2.0,101,214,1,260000.0,167880.0,Computers,488.0,488.0,1481.7073170731708,82,90150.29268292683
17447,2024-09-14 19:17:00,4.0,120,371,3,4500.0,1029.0,Smartphones,488.0,488.0,925.591054313099,313,-0.5910543130989936
17448,2024-12-13 15:58:00,6.0,118,40,3,10500.0,2473.0,Smartphones,488.0,488.0,1326.0857142857142,350,1266.9142857142858
17449,2025-12-05 10:36:00,12.0,136,704,1,2500.0,1606.0,Printers,488.0,488.0,1435.523560209424,191,-1029.523560209424
17450,2024-11-09 12:13:00,4.0,100,1021,1,125000.0,87901.0,Computers,541.75,541.75,3593.3823529411766,68,32963.867647058825
17451,2024-03-30 12:51:00,2.0,118,600,3,10500.0,2473.0,Smartphones,541.75,541.75,1170.989010989011,273,1368.260989010989
17452,2024-12-05 12:11:00,6.0,125,636,2,9000.0,3086.0,Audio,488.0,488.0,289.7770700636943,157,2050.2229299363057
17453,2024-01-28 19:26:00,7.0,134,265,1,28000.0,17855.0,Printers,992.3333333333334,992.3333333333334,1561.5548780487804,164,7591.111788617885
17454,2023-11-14 15:54:00,2.0,119,871,1,2800.0,1695.0,Smartphones,488.0,488.0,1262.457337883959,293,-645.4573378839591
17455,2025-09-15 20:47:00,5.0,119,1030,1,2800.0,1695.0,Smartphones,488.0,488.0,1079.5921450151056,331,-462.59214501510564
17456,2025-11-06 15:31:00,2.0,136,1152,2,5000.0,1606.0,Printers,488.0,488.0,1233.0,165,67.0
17457,2023-03-25 10:48:00,4.0,136,880,2,5000.0,1606.0,Printers,488.0,488.0,1502.3076923076924,156,-202.30769230769238
17458,2024-02-28 17:40:00,6.0,136,574,5,12500.0,1606.0,Printers,992.3333333333334,992.3333333333334,1321.875,192,2155.7916666666665
17459,2023-03-13 10:25:00,12.0,136,1191,5,12500.0,1606.0,Printers,488.0,488.0,1502.3076923076924,156,2479.6923076923076
17460,2024-01-15 09:50:00,3.0,119,956,3,8400.0,1695.0,Smartphones,488.0,488.0,0.0,301,2827.0
17461,2025-07-14 17:43:00,5.0,125,612,1,4500.0,3086.0,Audio,541.75,541.75,268.9024390243902,123,603.3475609756098
17462,2024-09-12 15:46:00,11.0,129,1151,1,68000.0,46007.0,Cameras,541.75,541.75,1792.6744186046512,43,19658.575581395347
17463,2025-12-23 09:40:00,7.0,109,366,1,42000.0,31127.0,Computers,488.0,488.0,0.0,108,10385.0
17464,2023-05-03 20:45:00,4.0,119,473,1,2800.0,1695.0,Smartphones,541.75,541.75,650.1869158878504,321,-86.93691588785043
17465,2024-09-27 20:34:00,2.0,118,762,3,10500.0,2473.0,Smartphones,650.05,650.05,925.591054313099,313,1505.3589456869008
17466,2025-12-28 14:42:00,2.0,119,103,2,5600.0,1695.0,Smartphones,488.0,488.0,1337.5384615384614,325,384.46153846153857
17467,2025-12-26 10:17:00,1.0,119,248,1,2800.0,1695.0,Smartphones,541.75,541.75,1337.5384615384614,325,-774.2884615384614
17468,2023-01-10 10:17:00,4.0,120,785,2,3000.0,1029.0,Smartphones,992.3333333333334,992.3333333333334,1019.9466192170819,281,-1070.2799525504151
17469,2024-12-07 16:45:00,2.0,125,217,3,13500.0,3086.0,Audio,992.3333333333334,992.3333333333334,289.7770700636943,157,2959.8895966029722
17470,2025-11-14 11:21:00,2.0,108,955,1,48000.0,31082.0,Computers,650.05,650.05,3214.0384615384614,78,13053.91153846154
17471,2024-04-06 15:13:00,3.0,118,704,2,7000.0,2473.0,Smartphones,488.0,488.0,1653.4710743801652,242,-87.47107438016519
